,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
1600434,5.0,Beautiful case!,Beautiful case and protected phone well!,[],B01KH6YG2O,B01KH6YG2O,AFCZ5WTRSWTHZXUXRSJA7CFQOMRA,1532314296731,0,True
1602144,5.0,Fun cover. Fits perfectly,Fun cover. Fits perfectly. My 4 year old granddaughter finds it amusing!,[],B01KH6YG2O,B01KH6YG2O,AESXKW4Q2OY2EWOIBW66RQUDSJMQ,1530583276799,0,True
1603782,5.0,Five Stars,nice,[],B00O5IVPYI,B00O5IVPYI,AHIFKV353TLNLI36XCIIX4CMQ4FQ,1444671648000,0,True
1632641,5.0,Five Stars,Great case,[],B00NH47Q08,B00NH47Q08,AGABL4GQ6DAF4AYLRAFC5RJWHN4Q,1461041309000,0,True
1637279,5.0,Five Stars,Kewl !!,[],B00KP46VA4,B00KP46VA4,AEHGOWYBD3AJXN4SJNKGTNPCM2MQ,1486246413000,0,True
1666196,3.0,Three Stars,Nice but don't fit tight on the back,[],B00O5IVPYI,B00O5IVPYI,AEQPNWSFSSIS6GRWTS4LA5XARCSQ,1442194307000,0,True
1667986,5.0,Five Stars,tough case,[],B01FG1QC8G,B01FG1QC8G,AEKGYDU53UY3OLQJD662DZBQDT2A,1487962121000,0,True
1670031,5.0,Great cover.,Nice product. Looks good works good. Extra protection. Will still fit into shirt pocket.,[],B00KP46VA4,B00KP46VA4,AE7HVVGBZ2BETTUHHJJYPLDX6DUA,1467022946000,0,True
1690436,5.0,Five Stars,bueno,[],B00O5IVPYI,B00O5IVPYI,AHS5EQSUTQIS6CCNXQEFCGK7XJ3A,1420253766000,0,True
1712725,3.0,Three Stars,"doesn't fit great, but it works as a back up.",[],B00KP46VA4,B00KP46VA4,AF6RNJ3UY7GCDWPMVK454NJZTQUQ,1434417325000,0,True
1727412,4.0,Overall a good case but the rubber parts are very hard rubber.,"Looks good and works well. I do wish that the rubber parts were a little softer. The rubber is so hard it is almost like plastic. This makes it feel a little cheap. Not bad enough I will change it, but don't expect the rubber to be soft like a rubber band.",[],B01FG1QC8G,B01FG1QC8G,AEHHYTO773FGGGSMPFX2C6XCVHYA,1483456608000,0,True
1727923,5.0,PERFECT FIT! ;),"This Moto G4 and G4 Plus Case is a PERFECT FIT, and just as described!.. And get it in Purple!! ;)",[],B01FG1QF88,B01FG1QF88,AHNQROYA5OMNYCFAZS6RAOVAU4QA,1484407256000,0,True
1794227,5.0,Perfect size!,Awesome case!,[],B01FG1QDQM,B01FG1QDQM,AF7T5MMHFZPHNLPLWVSLWDYKNZMA,1481489319000,0,True
1801499,5.0,So far so good even though it's not temper glass it fit just ...,So far so good even though it's not temper glass it fit just right I'm very content with the product. Would recommend and buy it again.,[],B017KMR1G6,B017KMR1G6,AFEYCUFE2KHTD3RQYK23XWXQRKNA,1455460341000,0,True
1804028,3.0,Disappointed...,Device fell about 2feet to cement sidewalk hit on the lower left corner and the black plastic & 34;finger& 34; broke off..,[],B01FG1QDQM,B01FG1QDQM,AFLCLPPTIB7G4FGILXQHTCP3CXNA,1484543823000,0,True
1819743,5.0,Five Stars,Love it.,[],B00NJ6OD5A,B00NJ6OD5A,AHBHWU73PTTL73JHEO3TC27G22OQ,1460126819000,0,True
1822073,1.0,One Star,Disappointed,[],B00NH47Q08,B00NH47Q08,AFPXPRFVMHYYAHMQRYW2A6W3RH2A,1442434031000,0,True
1827125,5.0,something that would give me a better grip on the phone,"Exactly what I needed, and exactly what I was looking for..something that would give me a better grip on the phone, without being bulky so it still fits in my pocket.",[],B00KP46VA4,B00KP46VA4,AHLV7DYZOIV3O47KNDUMMPOVKOYQ,1414419627000,0,True
1834863,5.0,Use without screen protector for good fit,Sturdy protraction for the phone. Seems difficult to use with tempered glass protector,[],B01FG1QC8G,B01FG1QC8G,AH4G67PTV7YPEGGOBG2SDQ7QQMCQ,1477267510000,2,True
1842166,5.0,Looks as described,Perfect fit.,[],B07L9W39BX,B07L9W39BX,AGFT4LFEBREMV24DK6XDQOT2AE5Q,1565478889355,0,True
1854505,1.0,One Star,Did not fit my cell phone.,[],B01KH6YG2O,B01KH6YG2O,AEWRL4P26BIKTKAHRVCFB7F63E4Q,1495318518000,0,True
1907556,5.0,Outstanding case,"Not too bulky, not too thin, Side buttons mate perfectly with phone's buttons. Side-ribs provide excellent grip. Kickstand works well. More of a plastic feel than rubber which makes it easier to get out of my back pocket..perhaps too easy. For example, while pulling up my tool belt, the phone has fallen out 3 times onto cement but the phone is fine and there's not a mark on the case. It has not fallen out at any other time in 4 weeks. Overall, very pleased with the design and quality. May interfere with USB cable insertion if the front of the cable is not flat. I don't use the included stylus but it works well, has a rubber/foam tip, and might come in handy for those with long fingernails.",[],B01FG1QDQM,B01FG1QDQM,AEMZ6AGBRAWCT3PVDKGMF5BUS6TA,1479002208000,2,True
1931842,5.0,Five Stars,Great product,[],B00KP46VA4,B00KP46VA4,AHGZOQ5ARLSHBPKCYFDZLYT6PK6Q,1415753729000,0,True
1943499,3.0,Company very helpful.,I was so very disappointed. A bullet proof tempered glass screen protector arrives SHATTERED in pieces. It was th,[],B017KMR1G6,B017KMR1G6,AGC4OAMYKA3RRM2O6YYD5VK3PTWA,1451455008000,1,True
1948564,5.0,yet still provided good protection. Tick the box on all those points,"I held off getting a Droid Turbo till I could get a case that was slim, professional looking, yet still provided good protection. Tick the box on all those points. The textured sides and tactile raised areas over the power and volume buttons make my Droid even easier to use. The openings for the usb/power plus and earphone plug are big enough that I can access without difficulty. Thanks for a great case!",[],B00QPAQ09E,B00QPAQ09E,AGYD3V3NIFRAC32QN5K4YK4OV5BQ,1433355335000,0,True
1976625,4.0,Good product,"Works well, but the handle is a little on the small side. Adhesive is really good! I have a phone case that’s not smooth & the handle stays attached just fine!",[],B01KN61FYK,B01KN61FYK,AHT6DWL7C2T5SHB7CBQDEJ3VVZWA,1516614581142,0,True
1978124,5.0,Five Stars,Fits perfect,[],B017KMR1G6,B017KMR1G6,AHOD4YJYJ3SKW2EZSFVZXUGNMTNA,1453943543000,0,True
1979935,5.0,Five Stars,working great,[],B01FG1QDQM,B01FG1QDQM,AE6B3LUDIGHLXU3ZD2ZLAQS4TX7Q,1509925880341,0,True
1992194,3.0,Case is just about perfect.. BUT,The case is just about perfect and the only reason I didn't give it 5 stars is the power and volume buttons are a little hard to press and should be raised up a tad for easy feeling .. And identification it can get frustrating sometimes pressing them. Other then that I'm happy with the case,[],B00QPAQ09E,B00QPAQ09E,AHFVMYBKE7PGVQKG5FQSNEPLB67Q,1425947732000,1,True
2013880,5.0,Five Stars,Perfect,[],B00QPAQ09E,B00QPAQ09E,AH6WMQ77EUFRVFPOO4XEWAV7ZQVQ,1445101369000,0,True
2014572,5.0,Five Stars,Awsome,[],B01ARJB30E,B01ARJB30E,AEURH347HOWXVK7K5QMPZT53F7XA,1478402896000,0,True
2033232,5.0,Great,Great,[],B01FG1QC8G,B01FG1QC8G,AFISM23EX5G2ICTSRBZCII367NLQ,1545798583696,0,True
2034090,5.0,but in actuality this case is fantastic! Has done a great job protecting my phone ...,"I was expecting a really cheap case due to the price I paid for it, but in actuality this case is fantastic! Has done a great job protecting my phone from drops thus far. I don't know how I ever lived without a kickstand on my phone case before, and this case's kickstand is actually pretty durable! The stylus that it came with is kinda gimmicky, I just tossed it in a junk drawer as soon as I got it, but the case itself is well worth it!",[],B01FG1QC8G,B01FG1QC8G,AE6FIBHQB5JOIUFSOFTKYOIDORPA,1471924987000,2,True
2036200,5.0,nice,"love it, nice and elegant, robust built",[],B01M04VKFY,B01M04VKFY,AG5UEAJSP5LPLTPMJGPOKFGCAW2A,1479777488000,0,False
2050658,5.0,Five Stars,Nice little fexable plastic case.,[],B00KP46VA4,B00KP46VA4,AFH5VQXWP2W2F6WEDKV2S7VIJA6Q,1452970774000,0,True
2073873,5.0,Five Stars,"very thin and fairly grippy, wish it was flat black instead of glossy",[],B00KP46VA4,B00KP46VA4,AH2S2QZ7BEMW3NGHMOOY32K5P5DQ,1481675427000,0,True
2089123,4.0,Good case But wont work with Magnetic car phone holders.,"Case works great, but the rubberised exterior is a drawback for me. This fits the phone exactly and provides great protection. No issues with slippage in the case and the shape give great hand hold positions. The rubberized grip actually feels slick to me, but some people like it. My biggest issue with it is that the adhesive metal plate for my magnetic Car Phone Holder (Large phones usually only work with managetic holders) won't stick to the surface. The 3M adhesive peels right off. Unfortunatily, the case is too thick for it to work by placing it inside the case. I ended up needing to sand off the rubberized coating so that I could get the plate to stick, and then it only lasted about a month before it fell off. Good Case unless you want to stick something too it.",[],B01FG1QC8G,B01FG1QC8G,AEPCTASXHHZA2ENB5O5OG77B46FA,1478800964000,3,True
2095387,3.0,"It's nice case, so colorfull","It's nice case, so colorfull! I bought this case a few days ago, it looks like in the photo description, has good quality in materials, it works good for my Moto G4 I think was good buy, I show you a picture of the actual case..","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71zp4l8ohiL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71zp4l8ohiL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71zp4l8ohiL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B01FG1QDQM,B01FG1QDQM,AEAT6AK6XRGCQ5BHGJA7NVZD5TUQ,1468936743000,53,True
2095398,3.0,"It's nice case, so colorfull","It's nice case, so colorfull! I bought this case a few days ago, it looks like in the photo description, has good quality in materials, it works good for my Moto G4 I think was good buy, I show you a picture of the actual case..","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71zp4l8ohiL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71zp4l8ohiL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71zp4l8ohiL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B01FG1QDQM,B01FG1QDQM,AEAT6AK6XRGCQ5BHGJA7NVZD5TUQ,1468936743000,53,True
2097394,5.0,Moto G4 Case,Looks just like photo and I would rather have a thicker cover than a broken phone. Like the stand that pops out so I can set it down and talk.,[],B01FG1QDQM,B01FG1QDQM,AHJPRWJT4ZPVYCOP6E3LNTI7TIMQ,1490638700000,0,True
2112638,3.0,Just OK.,It protects. Obviously it has nothing on an otterbox case but it does the job.,[],B00NH47Q08,B00NH47Q08,AH5NKWJADROLSUWO3LXCLCH2EITA,1478125278000,0,True
2114088,5.0,Five Stars,love it,[],B00NH47Q08,B00NH47Q08,AHO7XMS7PIRYYWG5AKNEZX53O7WQ,1416176758000,0,False
2114729,2.0,Two Stars,It breaks easily,[],B017KMR1G6,B017KMR1G6,AFGO35PGWCCL5MRRRZONHZBPWAUA,1463304920000,0,True
2115305,5.0,S but overall I'm happy.,The case is very attractive and looks exactly as advertised. It took a while to get here to the U.S but overall I'm happy.,[],B01KH6YG2O,B01KH6YG2O,AFPZ7MCE6JU4LGMERGUDX6BYGNLQ,1517623562374,0,True
2127474,3.0,Three Stars,works as advertised,[],B01FG1QDQM,B01FG1QDQM,AG3U3LBZKQR5ANAXPJ7ETGXIUIBQ,1506264106040,0,True
2137744,5.0,Works for me.,"Fits like a glove. Looks kind of industrial, in a good way. Buttons function as if there is no cover on at all. Doesn't add substantially to the size of the phone. Good price, speedy shipping.UPDATE: Have had it for sometime now and just dropped my phone onto a slate floor from a height of about four feet. No damage to phone or case!! Great case!!",[],B01FG1QC8G,B01FG1QC8G,AHYM4MFBI6ZK7FABQLHPG7XZPB2Q,1516909228140,1,True
2168258,5.0,Five Stars,Great product at the right price.,[],B019LF8MIQ,B019LF8MIQ,AHOMJ5MA7QS57N5XHGACKRTTLLSA,1483644596000,0,True
2177650,5.0,Five Stars,Great,[],B01KH6YG2O,B01KH6YG2O,AG2WRCGN554IQCLLEHIETTSBBHAQ,1492828140000,0,True
2203370,5.0,Satisfied,Came quickly and it's exactly what I expected,[],B019LF8MIQ,B019LF8MIQ,AF5TVFRXM3SCHWJW4GBYUBPC7PKQ,1472795047000,0,True
2204856,5.0,Five Stars,Everything I ordered came on time and had no problems,[],B00NJ6OD5A,B00NJ6OD5A,AFOMV7W34NU3NKCTDN27KATVUT2Q,1426526452000,0,True
2218170,1.0,Poor protection,Have had phone in case with screen protector but screenjust shattered while I was holding it. No major drops. Also rating phone and screen protector as one star. Poor quality all-around.,[],B01FG1QC8G,B01FG1QC8G,AHQQF4MZDM3KMQP4TQVB7ZA6OCVQ,1482939003000,0,True
2219783,5.0,Five Stars,Fits my s7 edge perfectly no complaints.,[],B019LF8MIQ,B019LF8MIQ,AGXVNS3YEQDQ44S4UXZV5ZLI2CJQ,1484012119000,0,True
2244212,3.0,Worked,Worked,[],B00NJ6MNJS,B00NJ6MNJS,AFLAUJUC75TWHTHYMN6QIG4V2RRQ,1554640475206,0,True
2244213,3.0,Worked,Worked,[],B00NH47Q08,B00NH47Q08,AFLAUJUC75TWHTHYMN6QIG4V2RRQ,1554640453396,0,True
2266407,5.0,WORKS GREAT,WORKS GREAT THANKS,[],B01ARJB30E,B01ARJB30E,AG7SWKULRN5I6UXOJVS2IFZPRCHA,1499972102916,0,True
2276043,5.0,Five Stars,So beautiful,[],B01KH6YG2O,B01KH6YG2O,AEU4LL4W2WNVNNSZB35M4U6RH6DQ,1492635482000,4,True
2313086,4.0,No problem,No problem,[],B00O5IVPYI,B00O5IVPYI,AFLSUY2QVORYHV7PAF7KVXA3W43Q,1574698794567,0,True
2357704,5.0,very good buy,Very nice cover for the price.,[],B00QPAQ09E,B00QPAQ09E,AEXYSWBZPTTEF2V6QE3NV656E6OA,1435183304000,0,True
2359142,3.0,I like the look and feel of the case,I like the look and feel of the case. The buttons are very responsive and easy to push. The one thing I don't like about the case is the kick stand. It is very difficult to open up. Usually I have to use a pen or something else to pry it open. I am rating it as 3 stars since the kick stand is the primary reason I purchased this case.,[],B019LF8MIQ,B019LF8MIQ,AFMTW4NYNHZKJ7DYVW7AS2AAY7QQ,1501384724292,0,True
2368815,5.0,Perfect for me,"Slim, lightweight, and moderately protective. Perfect for me.",[],B00QPAQ09E,B00QPAQ09E,AEOAYGNGIHTXYSR7763NAA2ACNEQ,1504418478409,0,True
2371584,5.0,... used this now for a year and it works great. Protects the phone perfectly without adding bulk,Hubby has used this now for a year and it works great. Protects the phone perfectly without adding bulk.,[],B00QPAQ09E,B00QPAQ09E,AGPSRYHYKPUWCFPQIKK33SSZKOOA,1442799097000,0,True
2373225,5.0,Five Stars,"Looks great, works well, great purchase for price.",[],B00O5IVPYI,B00O5IVPYI,AHW5RLJDEIC76F3TF2BVC5Q3YWLA,1416594483000,0,True
2375352,5.0,Five Stars,great product fits perfectly and even arrive sooner then the estimated delivery date,[],B00KP46VA4,B00KP46VA4,AGZCG3MK3FLPINVFWXIHMYE4CICA,1419040924000,0,True
2377712,5.0,Five Stars,Nice durable case!,[],B01FG1QDQM,B01FG1QDQM,AFEKP6K5H5EUKUOG3NQUVBDBRUQQ,1499631565619,0,True
2383062,5.0,Thanks,Good,[],B00O5IVPYI,B00O5IVPYI,AFBHWK42FBNJOYWQSZD34MDNJWWQ,1565841585086,0,True
2400381,5.0,but omg it is beautiful!!,"I've had this case only for a month,but omg it is beautiful!!I get tons of compliments on it,and it fits my phone perfect.now by the looks of it,it's not the most protected phone case out there..but I'm a careful person,so I'm good with my phone.this phone case is perfect for me😍",[],B01KH6YG2O,B01KH6YG2O,AEV6CUAZJATUGCV2RW6F6GBLDYJQ,1493342561000,0,False
2422537,5.0,Five Stars,:),[],B01FG1QC8G,B01FG1QC8G,AG3CAMR22EK47GBDRCVEBM3LSPDA,1513606385591,0,True
2461597,5.0,Five Stars,Love it dropped it and everything and case never came off,[],B00NJ6OD5A,B00NJ6OD5A,AE4IXNDU47BVFPVX3KKTHTEMAQBQ,1433344401000,0,True
2495874,3.0,It's OK,"It is an OK case but the hard plastic is slick. If it did not have the large notches on it, it would be very slippery. But the notches also make it hard to get out of my Nighteyes holder. I ended up buying a Poetic Revolution case to replace it.",[],B01FG1QC8G,B01FG1QC8G,AHANXM4TKNWBD3V74UH34NJ2NPRQ,1520290164094,1,True
2503917,1.0,Trash,Trash. Only one half case. Went directly to the trash.,[],B01FG1QC8G,B01FG1QC8G,AHRC2NXYX3Q4VNZWZNNQKSQVYLFA,1473884892000,2,True
2551502,5.0,It works!,"Fits great, and the kickstand is a neat feature. I would not hesitate to order it again. You won't be disappointed.",[],B01FG1QC8G,B01FG1QC8G,AHICDSTDS5LJIHPRXS7QSTYW5FBA,1494263746000,0,True
2577020,5.0,Great product..,I love this product. So much better than a popsocket.,[],B01KN61FYK,B01KN61FYK,AGEZLJ3BOQVF7ISZK4VHHGKUY3WQ,1560476460810,0,True
2602474,2.0,There is an air bubble in this case that just ...,"There is an air bubble in this case that just keeps getting bigger. It was hardly noticeable and now will fill up most of the top if you hold the phone upright. This case was cheap and so I do not feel ripped on in that sense, but I probably would not purchase this product again.",[],B01KH6YG2O,B01KH6YG2O,AEWGQE3TGW5VGVEOWLV3FSUS5HXQ,1529687431073,0,True
2610273,5.0,Five Stars,Excellent,[],B01ARJB30E,B01ARJB30E,AFZ22HFXSZAKQL37VV72BER2TF6Q,1484008391000,0,True
2610376,5.0,Five Stars,Great product,[],B00QPAQ09E,B00QPAQ09E,AGSEYYU3XXZKZZTQYZFHR235NI4Q,1484189680000,0,True
